flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
2562.34655702,387.079795416,314.0,1.22924340975e-15,240.026775659,2312.0,14.1293507721,5.58555202388,14.1169647136,242.780675005,698.737426758,5.00128190511e-14,1.15062371692e-15,0.0212398037822,5.96720101819,905799336.985,362.122305998,0.902487867347,905799332.052,5.99260904552,0.0263631664412,0.0216636137936,905799327.0,1.69210999778,-27.3480932955,13.9515374125,9.06260043545,281.650682443,538.332275391,905799326.995,905799336.995,0.0274510663841,5.82441424518e-14,0.0267740920302,32.0,0.0270192643301,329.210978797,282.738555591,1.23447746338e-15,4.94455157857e-14
2642.78053696,387.058153642,332.0,1.25018009063e-15,248.9184561,2367.0,14.0898572534,5.67285913392,14.0873382246,249.49664509,700.011291504,5.13963088886e-14,1.16860898159e-15,0.0209172030942,6.06883539143,905799346.98,381.818550807,0.895873806215,905799341.997,6.07408972875,0.0260937065891,0.0213281118537,905799336.995,1.6923463831,-27.3482435184,13.9179186266,9.06209374211,296.969983961,536.618591309,905799336.995,905799346.995,0.0268226642493,6.00758286226e-14,0.0261759657363,32.0,0.0267362968327,329.653476428,291.630236032,1.25126248412e-15,5.12772019565e-14
2679.70352527,387.102399047,308.0,1.25190741704e-15,252.95910079,2406.0,14.0723742281,5.71169727194,14.0567875372,256.616740957,701.893005371,5.28630486371e-14,1.17660963802e-15,0.0207739712995,6.07722047108,905799356.99,353.952732011,0.898073181531,905799351.973,6.11033405698,0.0254127615322,0.0211792171896,905799346.995,1.6924844223,-27.3481925681,13.9029786126,9.06312964849,275.296569342,536.105895996,905799346.995,905799356.995,0.0265483674228,6.09082014289e-14,0.0259146723308,32.0,0.0260218580933,331.155856987,295.670880723,1.25872881574e-15,5.21095747628e-14
2441.89485311,387.024007731,306.0,1.20117776679e-15,226.774540041,2195.0,14.1910142631,5.45347396441,14.1714976581,230.887774024,703.859802246,4.7562881449e-14,1.12341563667e-15,0.0217521974859,5.83096003298,905799366.99,349.752784112,0.899073450346,905799361.855,5.86975547992,0.0270792321311,0.0221969171176,905799357.0,1.69255150475,-27.3481878995,14.0036581904,9.06129429262,272.029943198,536.620178223,905799356.995,905799366.995,0.0284729310629,5.55141819145e-14,0.0277452831771,32.0,0.0277719256227,333.160400586,269.486319973,1.20916962886e-15,4.67155552484e-14
2310.14534036,387.260143536,300.0,1.17022274227e-15,212.079272121,2071.0,14.2637544395,5.30108197438,14.238884375,216.993262758,705.358337402,4.47006121281e-14,1.09202288672e-15,0.0223576149266,5.68069292362,905799376.99,342.7058608,0.896693297635,905799372.027,5.7281975364,0.0280579354572,0.0228277027807,905799367.0,1.69236005432,-27.348249725,14.0645395699,9.06682287993,266.549002845,538.136047363,905799366.995,905799376.995,0.0297287233754,5.24869567231e-14,0.028936363808,32.0,0.0288022959432,335.14964091,254.791052054,1.1800086925e-15,4.3688330057e-14
2358.16758733,387.467183177,305.0,1.18119494362e-15,217.236776765,2107.0,14.2376666241,5.35303493368,14.2158970147,221.636454483,706.174804688,4.56571096235e-14,1.10272519634e-15,0.0221311125138,5.733956037,905799386.985,347.554757727,0.893756340914,905799381.941,5.77609234313,0.0277318794321,0.0225916253643,905799377.0,1.69218503827,-27.3480626468,14.0427814739,9.0716702462,270.320367121,540.294677734,905799376.995,905799386.995,0.0292592920697,5.35494026796e-14,0.0284914366804,32.0,0.0284588151835,336.787184474,259.948556697,1.18987502269e-15,4.47507760135e-14
2323.64676297,387.399853212,271.0,1.16516235855e-15,213.475950543,2079.0,14.25662761,5.31463290849,14.2131057467,222.206982239,705.981933594,4.57746383412e-14,1.09481437915e-15,0.0222932297092,5.65612795414,905799396.98,308.208576179,0.894984747906,905799391.773,5.74059239113,0.027290799049,0.0227605855555,905799387.01,1.6923050731,-27.3480174421,14.0586041841,9.07009386692,239.717781472,542.389343262,905799386.995,905799396.995,0.0295963323334,5.27746724781e-14,0.0288109214722,32.0,0.0279944999404,337.490249874,256.187730476,1.18256203257e-15,4.39760458119e-14
2168.74413636,387.370757049,275.0,1.13174870655e-15,196.415517615,1943.0,14.3470605105,5.1348173127,14.3032108908,204.510515616,704.575927734,4.21291662168e-14,1.05777236642e-15,0.0230673929765,5.49392575993,905799406.99,313.953879816,0.896147624595,905799401.959,5.574565507,0.0287820900927,0.0235681374294,905799397.0,1.69239466769,-27.3481966457,14.1334271105,9.06941264588,244.186350968,543.899353027,905799396.995,905799406.995,0.0312605530552,4.92602232949e-14,0.030385630228,32.0,0.0295659083222,336.858307834,239.127297548,1.14836049444e-15,4.04615966288e-14
2313.39789883,387.691536237,297.0,1.16908017003e-15,212.15409336,2084.0,14.263371461,5.29890969988,14.2369076825,217.38868076,702.584716797,4.47820682366e-14,1.09157539817e-15,0.0223420530401,5.67514645648,905799416.99,340.17758964,0.901095246514,905799412.017,5.72572957288,0.027980555829,0.0228114798238,905799406.995,1.6922988209,-27.3482128327,14.0642207824,9.07692296713,264.58256972,544.565429688,905799406.995,905799416.995,0.0297051133748,5.25023698983e-14,0.0289139951897,32.0,0.0287207619058,335.345604265,254.865873293,1.17950029201e-15,4.37037432321e-14
2657.05885167,387.703799909,302.0,1.24369852798e-15,250.005786846,2398.0,14.0851248467,5.67869050144,14.065472792,254.572145763,700.582580566,5.24418620271e-14,1.1698102433e-15,0.0208614629046,6.03737149503,905799426.99,346.254000666,0.902743667272,905799422.114,6.07889069667,0.0254484714086,0.021270163136,905799416.995,1.69234807931,-27.3480400791,13.913878034,9.07721009335,269.308667184,544.136047363,905799416.995,905799426.995,0.0267259292569,6.02998187565e-14,0.0260838313125,32.0,0.0260593016268,333.354297842,292.717566779,1.25225148351e-15,5.15011920904e-14
2498.43999743,387.727124933,330.0,1.2173125333e-15,232.514822703,2259.0,14.1638733896,5.50625027371,14.1594630521,233.461235302,698.880554199,4.80930144721e-14,1.13428755639e-15,0.0215070746565,5.90928414224,905799436.99,379.1358221,0.904381673231,905799431.967,5.91809895992,0.0271397076919,0.0219417272984,905799427.0,1.69242990397,-27.3482794848,13.9807739768,9.07775619617,294.883417189,542.481201172,905799426.995,905799436.995,0.0279925446324,5.66966801429e-14,0.027288940809,32.0,0.0278355385212,331.104935581,275.226602635,1.21912838574e-15,4.78980534768e-14
2560.32850492,387.525135039,298.0,1.22354429139e-15,239.479432377,2325.0,14.1318294498,5.5769357302,14.1101760276,244.303443776,698.248779297,5.03265094179e-14,1.14884876042e-15,0.0212480913852,5.93953539508,905799446.99,343.756749084,0.908289833577,905799442.049,5.98412631922,0.0260807819283,0.0216722355091,905799436.995,1.6922929201,-27.3478544178,13.9536412867,9.07302705836,267.366360399,540.531738281,905799436.995,905799446.995,0.0274751642506,5.81313897358e-14,0.0267970154351,32.0,0.0267227278947,329.699111034,282.19121231,1.23273002176e-15,4.93327630697e-14
2606.11406525,387.575872977,308.0,1.23531183687e-15,244.48816773,2349.0,14.1093553855,5.62584349468,14.0934689106,248.091814666,698.328857422,5.11069138211e-14,1.1589237599e-15,0.0210624222745,5.99665940228,905799456.99,354.875606001,0.901561163318,905799451.97,6.02968112104,0.0259313233054,0.0214791133849,905799446.995,1.69189588612,-27.3481716589,13.9345391089,9.07421497274,276.014360223,538.297546387,905799446.995,905799456.995,0.0271126561611,5.91631892186e-14,0.026452070064,32.0,0.0265658430069,328.825665828,287.199947663,1.24211431093e-15,5.03645625525e-14
2488.28767701,387.624927665,295.0,1.20706103956e-15,231.468717977,2228.0,14.1687692344,5.49650043133,14.1441936876,236.767737947,699.862426758,4.8774154017e-14,1.13227908885e-15,0.021550472762,5.85951960952,905799466.99,339.534395369,0.895650932151,905799461.992,5.90913366867,0.0265426609914,0.0219868991618,905799456.995,1.69208825288,-27.3480885409,13.9849085981,9.07536347763,264.082307509,536.435974121,905799456.995,905799466.995,0.0280775517696,5.64811825694e-14,0.0273697218859,32.0,0.0272078366103,329.442331851,274.18049791,1.21728153575e-15,4.76825559033e-14
2525.20739953,387.673501425,314.0,1.21931006504e-15,235.50198071,2269.0,14.1500135896,5.53643340105,14.1365597054,238.438355481,702.07623291,4.91183012291e-14,1.14050528062e-15,0.0213939012657,5.91898089827,905799476.99,361.021493691,0.898752164792,905799471.859,5.94624661807,0.0266231615782,0.021823945642,905799466.995,1.69250055062,-27.3479998411,13.9690534833,9.07650072268,280.794495093,535.616210938,905799466.995,905799476.995,0.0277660465905,5.73120346924e-14,0.0270736426992,32.0,0.0272924291889,331.122042695,278.213760643,1.22492680332e-15,4.85134080262e-14
2390.20582739,387.854090009,282.0,1.18168022816e-15,220.505620432,2151.0,14.221450841,5.38389950858,14.186921764,227.63094135,704.321838379,4.68919739181e-14,1.10908329877e-15,0.0219837862929,5.7363117872,905799486.99,323.150983165,0.900101271733,905799481.974,5.80430330987,0.0270215499135,0.0224381251526,905799476.995,1.69282967905,-27.3483053095,14.0292135111,9.08072879709,251.339653573,535.911682129,905799476.995,905799486.995,0.0289623872699,5.42227844752e-14,0.0282098366949,32.0,0.0277112577535,333.292314123,263.217400365,1.19568648183e-15,4.54241578091e-14
2316.97434963,387.928633898,296.0,1.16890699438e-15,212.392097129,2077.0,14.2621541172,5.29976296677,14.2349921178,217.772558209,705.967041016,4.4861146991e-14,1.09175117115e-15,0.0223249790719,5.67430579798,905799496.99,339.060735639,0.896687354486,905799491.856,5.72626812745,0.0279277774983,0.0227936810982,905799486.995,1.69217534574,-27.3479903643,14.0632073524,9.08247407414,263.713905497,537.959777832,905799486.995,905799496.995,0.0296741965407,5.25513986748e-14,0.028884702489,32.0,0.0286651568218,335.631837714,255.103877062,1.17961123425e-15,4.37527720086e-14
2313.05687416,388.011594033,286.0,1.16526945087e-15,211.906323495,2060.0,14.2646402083,5.29414855035,14.2310926779,218.55609824,706.741516113,4.50225562374e-14,1.09059460137e-15,0.0223436831447,5.65664781975,905799506.99,327.602271296,0.89086996764,905799502.023,5.72098440557,0.027743422265,0.0228131791531,905799496.995,1.69230403195,-27.3480503983,14.0652768028,9.0844163986,254.801766564,540.243591309,905799496.995,905799506.995,0.0297153384031,5.24513293061e-14,0.0289236827159,32.0,0.02847097126,337.281221847,254.618103428,1.17852278755e-15,4.365270264e-14
2286.41312352,388.088783028,288.0,1.1592589199e-15,208.923357277,2043.0,14.2800325098,5.26252209004,14.2462614463,215.523892203,706.378601074,4.43979217939e-14,1.08407955055e-15,0.0224721582354,5.62747048498,905799516.99,328.114846775,0.893779370588,905799511.846,5.69164803088,0.02798549564,0.0229471265143,905799506.995,1.69244032368,-27.3481319056,14.0780717901,9.08622360484,255.20043638,542.496826172,905799506.995,905799516.995,0.029988815865,5.18368382651e-14,0.0291827183012,32.0,0.0287259665721,337.895239187,251.635137209,1.17247949436e-15,4.3038211599e-14
2249.84909632,388.172464556,267.0,1.1456500338e-15,204.845860699,2013.0,14.3014320184,5.21914833313,14.2538411276,214.024528503,705.006225586,4.40890528716e-14,1.07514455663e-15,0.0226521443032,5.56140793107,905799526.98,304.755053518,0.894942243604,905799522.002,5.6514789666,0.0278524323564,0.0231348333729,905799517.0,1.69229184554,-27.3478444553,14.0958091626,9.08818281908,237.031708291,544.424316406,905799516.995,905799526.995,0.0303752690599,5.09968739701e-14,0.0295485470504,32.0,0.0285857858888,337.471748174,247.557640632,1.16420466712e-15,4.2198247304e-14
2271.79837735,388.109462946,288.0,1.1562498575e-15,207.301583844,2044.0,14.2884934494,5.24539660477,14.2551994061,213.756946787,702.781799316,4.40339310381e-14,1.08055170058e-15,0.0225435813077,5.61286338594,905799536.985,329.451466278,0.899978484124,905799532.036,5.67579541816,0.028141554693,0.0230216057862,905799526.995,1.69233791119,-27.3480114927,14.0850919417,9.08670777847,256.240029328,544.964538574,905799526.995,905799536.995,0.0301413540036,5.1502752938e-14,0.0293271459814,32.0,0.028890418002,335.695599377,250.013363777,1.16921385614e-15,4.27041262719e-14
2492.13846105,388.077481213,286.0,1.20383811576e-15,231.572801531,2252.0,14.1682811257,5.49433722061,14.1373002412,238.275781981,700.560974121,4.90848110881e-14,1.13183346744e-15,0.0215339808124,5.84387434835,905799546.985,327.17447568,0.903872490714,905799542.045,5.90665700291,0.0263071159611,0.0219697327228,905799536.995,1.69262680696,-27.3481121366,13.9844965125,9.08595899832,254.46903664,544.27331543,905799536.995,905799546.995,0.0280528514904,5.65026237816e-14,0.0273462508323,32.0,0.0269603922575,333.394194175,274.284581464,1.2167713426e-15,4.77039971155e-14
2381.16754929,388.158036706,332.0,1.19134928658e-15,219.304962555,2154.0,14.2273788519,5.36950270287,14.2235401409,220.081705863,698.680480957,4.53368314079e-14,1.10611755679e-15,0.0220250491333,5.78324896399,905799556.98,381.099113895,0.904816900325,905799552.025,5.79063374347,0.0281622686239,0.0224811129046,905799546.995,1.6922681195,-27.3481276866,14.0341773925,9.08784502352,296.410421918,542.737060547,905799546.995,905799556.995,0.0290535841987,5.39754489524e-14,0.0282963485813,32.0,0.0289122495143,331.034587556,262.016742487,1.19287055115e-15,4.51768222863e-14
2540.83440348,388.067862647,311.0,1.22090714175e-15,236.939204682,2306.0,14.1434076841,5.54789422287,14.128771288,240.154918028,697.69744873,4.94719131138e-14,1.14286620991e-15,0.021328652852,5.92673369782,905799566.99,358.850747205,0.907778018399,905799561.855,5.9565176302,0.0264693709188,0.0217560517871,905799557.0,1.69198662291,-27.3481220994,13.9634591181,9.08573380128,279.106136715,540.479858398,905799556.995,905799566.995,0.0276437427775,5.76081028307e-14,0.0269573501634,32.0,0.0271308322545,329.178312767,279.650984615,1.22704263182e-15,4.88094761646e-14
2612.62280491,388.153708351,276.0,1.22725487367e-15,244.776830608,2351.0,14.108074232,5.62447883941,14.07464073,252.431593016,698.114196777,5.20009081612e-14,1.15864264092e-15,0.0210364225485,5.95754793046,905799576.99,318.589189623,0.900077441653,905799572.001,6.02782668122,0.0253263751616,0.0214520753716,905799567.0,1.6923305044,-27.3480021702,13.9334483903,9.08774368485,247.791591929,537.937194824,905799566.995,905799576.995,0.0270718471035,5.92226537714e-14,0.0264132240371,32.0,0.0259312882357,328.479442334,287.488610541,1.24173229633e-15,5.04240271053e-14
2424.86796046,388.257588868,277.0,1.18713180244e-15,224.045212493,2168.0,14.2041608297,5.41716126795,14.1679988004,231.633025531,699.707702637,4.77164032595e-14,1.1159352212e-15,0.0218276722549,5.76277574,905799586.99,319.283034311,0.894335069435,905799582.028,5.834750294,0.0266813840791,0.0222755152548,905799576.995,1.6923423464,-27.3480131551,14.0147104693,9.09017581287,248.331248909,536.009277344,905799576.995,905799586.995,0.028650247341,5.49519404396e-14,0.0279136250635,32.0,0.0273536192625,329.124946705,266.756992425,1.20195856056e-15,4.61533137735e-14
2464.52085902,388.187613798,327.0,1.20791294907e-15,228.45625539,2216.0,14.1829923649,5.46225845299,14.176389321,229.84987483,702.053344727,4.73490742149e-14,1.12522524131e-15,0.0216531084937,5.86365509259,905799596.98,375.521651248,0.899376149003,905799591.968,5.87671585031,0.0273506002474,0.022093744463,905799587.005,1.69248785144,-27.3480808129,13.9969037636,9.08853750442,292.072395415,535.133789062,905799586.995,905799596.995,0.0282945359861,5.58606152764e-14,0.0275758629958,32.0,0.0280574286103,330.90385916,271.168035322,1.21060346516e-15,4.70619886102e-14
2298.1039908,388.105134591,307.0,1.16683606746e-15,210.199359778,2068.0,14.2734215277,5.27573679049,14.252496323,214.289785835,704.299255371,4.41436958821e-14,1.08680177884e-15,0.0224155121527,5.66425275468,905799606.985,350.937042839,0.900058921272,905799601.964,5.70385125964,0.0283261742276,0.0228880636569,905799596.995,1.69243671285,-27.3482507991,14.0725801033,9.08660643981,272.951033319,535.686767578,905799596.995,905799606.995,0.0298690380002,5.20996947804e-14,0.0290692813367,32.0,0.0290850285102,333.180034989,252.911139711,1.17499335949e-15,4.33010681143e-14
2255.47905925,388.305200772,283.0,1.15074348922e-15,205.380506831,2023.0,14.2986019469,5.22388806532,14.2616441474,212.491881044,706.209777832,4.37733274951e-14,1.07612094146e-15,0.0226241480202,5.5861334428,905799616.99,323.653631669,0.897190354912,905799612.047,5.65571438309,0.028173858466,0.0231056319693,905799606.995,1.69230611246,-27.3483549398,14.0934668445,9.09129053822,251.730602409,537.49017334,905799606.995,905799616.995,0.0303181068594,5.11070110732e-14,0.029494451485,32.0,0.0289244650379,335.66050677,248.092286763,1.16507716292e-15,4.23083844071e-14
2275.52771725,388.452845766,300.0,1.15881339954e-15,207.490632404,2027.0,14.2875037641,5.24505960303,14.2610415709,212.609845387,706.983398438,4.37976281498e-14,1.08048227822e-15,0.0225252908934,5.62530776477,905799626.99,341.894897243,0.891055183779,905799622.092,5.67511790432,0.0283533401364,0.0230025317701,905799616.995,1.69213111773,-27.348268529,14.0842712684,9.09474731277,265.918253412,540.116699219,905799616.995,905799626.995,0.0301098623429,5.15416969413e-14,0.0292973319691,32.0,0.0291136702822,337.448509133,250.202412337,1.16907428829e-15,4.27430702752e-14
2358.90098035,388.27273811,301.0,1.17771714132e-15,216.778134414,2106.0,14.2399613139,5.34275952515,14.2148197,221.856480949,706.609008789,4.57024350754e-14,1.10060846218e-15,0.0221277067381,5.71707350156,905799636.985,342.107874059,0.893034849771,905799631.872,5.76572378854,0.0276241819232,0.0225880763826,905799627.0,1.69208312323,-27.3481653682,14.0446987933,9.09053049821,266.083902046,542.665588379,905799626.995,905799636.995,0.0292686887672,5.34549223554e-14,0.0285003465488,32.0,0.0283454087441,338.175330824,259.489914347,1.18773910044e-15,4.46562956893e-14
2266.23320437,388.203965361,282.0,1.15296722042e-15,206.628418875,2025.0,14.2920248688,5.23769255281,14.2541458892,213.96446114,705.144897461,4.40766789948e-14,1.07896466588e-15,0.0225709588347,5.59692825445,905799646.99,321.527261612,0.893799084275,905799642.036,5.66857540366,0.0280358150869,0.0230501574536,905799637.0,1.69234245242,-27.3483068607,14.0880192464,9.08892033938,250.076759031,544.384216309,905799636.995,905799646.995,0.0302019217372,5.13640809544e-14,0.0293844823709,32.0,0.0287789867416,337.579931817,249.340198808,1.16772653315e-15,4.25654542883e-14
2214.31298228,388.538451006,275.0,1.13875505125e-15,200.706210118,1991.0,14.3235979741,5.17288911321,14.2803793049,208.856635706,702.794067383,4.30244669554e-14,1.06561515732e-15,0.0228312955494,5.527937142,905799656.985,314.396054274,0.899389499752,905799651.977,5.60839193039,0.0283631304833,0.0233217327417,905799646.995,1.69230964723,-27.3483041591,14.1141183199,9.09675156641,244.530264435,545.084289551,905799646.995,905799656.995,0.0307709942858,5.01441059504e-14,0.0299228904635,32.0,0.0291239928776,335.758392772,243.41799005,1.15532873766e-15,4.13454792843e-14
2451.88799729,388.410524074,284.0,1.19372853793e-15,226.911451336,2219.0,14.190358966,5.44511423393,14.1575130196,233.880919274,700.204040527,4.81794693704e-14,1.12169353219e-15,0.0217082652337,5.79479872782,905799666.99,325.031880093,0.905235255961,905799661.953,5.86055404593,0.0265731122459,0.0221511719547,905799656.995,1.69251855669,-27.3485424409,14.0031067271,9.09375644579,252.802573405,544.233032227,905799656.995,905799666.995,0.0284103286314,5.55423856414e-14,0.0276858363985,32.0,0.0272398342452,333.055000764,269.623231269,1.20727413346e-15,4.67437589753e-14
2437.02955087,388.424951923,292.0,1.19281353778e-15,225.26757966,2207.0,14.1982532678,5.42838881825,14.1707360082,231.049799896,698.466369629,4.75962587786e-14,1.11824809656e-15,0.0217736836111,5.79035697951,905799676.99,335.840896168,0.90582622325,905799671.969,5.84500260099,0.026874358363,0.0222192912663,905799666.995,1.69225620985,-27.3479263514,14.0097466377,9.09409424135,261.209585909,542.761962891,905799666.995,905799676.995,0.0285434536598,5.5203748076e-14,0.0278122428794,32.0,0.0275564774804,330.852160108,267.979359592,1.2040705358e-15,4.64051214099e-14
