sdssj_004840.88-011547.4	12.170333	-1.263167
pg_0046+247	12.202167	24.968203
mct_0046-2139	12.247958	-21.379228
fbs_b4	12.268542	39.839639
pg_0046+207	12.321417	20.944583
galex_j00498+3522	12.454375	35.366919
fbs_0047+347	12.490333	34.969361
sdssj_005004.00+150205.7	12.516667	15.034917
galex_j00506-0925	12.6675	-9.429567
fbs_0048+432a	12.731875	43.561611
fbs_0048+432b	12.762083	43.568139
kuv_00486-2016	12.766292	-19.999389
pg_0048+004	12.779167	0.709192
pg_0048+091	12.862333	9.359108
mct_0049-3059	12.907042	-30.715608
mct_0049-2928	12.990542	-29.202081
bd_-11162	13.062792	-10.662778
fbs_0050+406	13.240792	40.963528
pg_0050+222	13.320375	22.494253
pg_0050+201	13.422792	20.355575
fbs_0051+418	13.601292	42.056719
fbs_0051+377	13.640458	37.971083
lbqs_0052-0105	13.650167	0.827658
pg_0052+058	13.701083	6.090153
bps_cs22942-17	14.081417	-26.620192
pg_0053+239	14.086292	24.152803
fbs_0053+360	14.107125	36.359861
kpd_0054+5406	14.412375	54.381867
pg_0055+016	14.602667	1.909864
mct_0056-2433	14.790083	-24.291317
sb_395	14.798542	-18.300114
sdssj_005951.16-001619.7	14.963167	0.272139
mct_0057-3134	14.984042	-31.309156
pg_0057+155	14.985625	15.737031
galex_j01012+3125	15.305083	31.432725
ton_s183	15.323167	-33.712608
fbs_0058+414	15.384042	41.68375
sdssj_010251.88+000435.8	15.716167	0.076611
sdssj_010335.07+011553.4	15.896125	1.264833
mct_0101-2707	15.932083	-26.864853
pg_0101+039	16.090292	4.227028
fbs_0102+362	16.203167	36.462
pg_0102+261	16.343375	26.381781
fb_14	16.712667	-33.342017
fbs_0104+367	16.739625	37.064167
galex_j01077-6707	16.940792	-67.128408
pg_0105+276	17.069375	27.880894
mct_0106-3259	17.111542	-32.719889
kpd_0106+5227	17.263542	52.730069
fbs_0106+374	17.440833	37.761
mct_0107-1423	17.552667	-14.132492
mct_0107-3416	17.577417	-34.007067
fbs_0107+429	17.591083	43.236694
sdssj_011040.05-010057.5	17.666875	-1.015972
pg_0108+195	17.76575	19.795244
kuv_01089-2650	17.817292	-26.561458
pg_0108+209	17.864208	21.187739
kuv_01097-2355	18.017708	-23.650725
fb_15	18.048542	-26.224381
fbs_0109+430	18.126042	43.278222
pg_0110+262	18.312	26.458653
mct_0111-1526	18.409167	-15.183994
pg_0111+177	18.439167	17.980292
jl_236	18.527792	-52.733856
kuv_01118-2520	18.555417	-25.071878
sdssj_011418.61-004913.6	18.577542	0.820444
kuv_01127-2545	18.771708	-25.490442
sdssj_011506.17+140513.5	18.775708	14.087083
sdssj9-10_j011509.36-014609.1	18.789	-1.769194
pg_0112+142	18.822542	14.471958
galex_j011525.92+192249.86	18.858	19.380517
sdssj9-10_011537.73+213757.2	18.907208	21.632556
pg_0113+259	18.976042	26.233433
galex_j01164+0603	19.113292	6.054231
kpd_0114+5402	19.307917	50.982903
mct_0115-1606	19.384792	-15.849939
sdssj_011800.56+323322.9	19.502333	32.556361
sdssj_011829.41+380947.5	19.622542	38.163194
sdssj_011857.19-002546.5	19.738292	0.429583
sdssj_011910.00+263519.7	19.791667	26.588806
galex_j01194+4901	19.870292	49.019289
pg_0116+242	19.870875	24.426606
jl_241	20.053792	-55.297756
fbs_0117+396	20.095625	39.850417
mct_0119-4028	20.315792	-40.207392
pb_8783	20.930042	-5.095908
pg_0112+065	21.126167	6.815983
sdssj_012517.48-090113.2	21.322833	-9.020333
mct_0123-3330	21.342667	-33.252617
mct_0123-2808	21.388917	-27.884639
fbs_0123+332	21.469583	33.430306
sdssj_012602.52-004834.5	21.5105	0.809583
pg_0123+159	21.654542	16.136819
sdssj_012739.35+404357.8	21.913958	40.732722
bps_cs22953-35	21.939792	-59.8937
fbs_0125+386	22.121042	38.910167
sdssj_012855.44+401048.6	22.231	40.180167
he_0127-4325	22.297667	-43.174389
hs_0127+3146	22.469292	32.036117
sdssj_013021.51+070342.8	22.589625	7.061889
jl_251	23.052792	-49.56125
sdssj_013345.88+135553.6	23.441167	13.931556
mct_0131-2000	23.47425	-19.744306
sdssj_013451.18-091006.3	23.71325	-9.168417
pg_0132+151	23.783833	15.400942
fbs_0132+370	23.849917	37.341219
pg_0133+114	24.109417	11.658608
fbs_0133+436	24.260833	43.737139
sdssj_013711.39+144154.3	24.297458	14.698417
he_0135-6150	24.375292	-61.582719
sdssj_013731.66+230015.2	24.381917	23.004222
pg_0135+242	24.53625	24.503753
phl_1079	24.612167	3.660556
mct_0136-2118	24.631417	-21.053117
mct_0136-2758	24.81025	-27.722719
hs_0136+0605	24.825042	6.35275
sdssj_014024.08-090814.7	25.100333	-9.137417
mct_0140-3555	25.583417	-35.673864
mct_0140-1230	25.704125	-12.254039
fbs_0140+427	25.750333	42.9555
sb_705	25.78125	-38.554519
fbs_0140+360	25.926708	36.25925
fb_19	25.952292	-24.086167
mct_0142-2214	26.092042	-21.993739
fbs_0141+363	26.177042	36.596889
sdssj_014531.86+010629.7	26.38275	1.10825
pg_0142+183	26.405917	18.535842
pg_0142+148	26.414833	15.078192
fbs_0144+385	26.772917	38.761
jl_261	26.822667	-51.560856
feige_14	27.015292	-5.929197
mct_0146-3426	27.157042	-34.196592
fbs_0145+363	27.17075	36.564083
mct_0146-2651	27.183458	-26.603556
sdssj9-10_014908.87+011342.6	27.286958	1.2285
sdssj_015026.10-094226.9	27.60875	-9.707472
galex_j01509+3107	27.726292	31.130497
lamost_j015055.13+025239.5	27.729708	2.877639
galex_j01513-7548	27.845292	-75.810592
phl_1210	28.128875	-19.217556
sdssj9-10_015235.10+223122.8	28.14625	22.523
gd_1099	28.211542	-16.591908
fbs_0150+396	28.277083	39.930111
ec_01510-3919	28.296667	-39.071667
galex_j01543+4905	28.591583	49.08945
ec_01541-1409	29.132917	-13.907333
kuv_01542-0710	29.176708	-6.927831
pg_0154+204	29.296292	20.654964
pg_0154+182	29.366167	18.461208
mct_0155-3710	29.506	-36.939331
kuv_01558-0731	29.566667	-7.277317
bd+37_442	29.639292	38.573283
fbs_0156+439	29.942792	44.221858
lamost_j020001.63+140942.5	30.006792	14.161806
galex_j02015-5343	30.392125	-53.729419
pg_0200+131	30.67725	13.344714
fbs_0201+445	31.085458	44.825083
galex_j02047+2729	31.196292	27.484594
fbs_0203+374	31.537542	37.64775
galex_j02069+1438	31.733667	14.649308
pg_0205+134	32.013917	13.607031
kuv_02062-0917	32.169542	-9.045869
kuv_02063-0815	32.189333	-8.016581
pg_0206+225	32.307667	22.742425
fbs_0206+428	32.385167	43.120278
galex_j02096-1810	32.4135	-18.172594
pg_0207+005	32.562375	0.750581
galex_j02103+0830	32.59125	8.515825
pg_0208+015	32.725917	1.796389
fbs_0208+390	32.881292	39.287139
pg_0209-015	32.91125	-1.228867
wd_0209+085	33.02	8.780858
pg_0209+017	33.110542	1.921781
jl_285	33.299583	-49.748269
jl_286	33.30175	-50.0777
pg_0212+230	33.708292	23.331631
kuv_02122+2844	33.779167	28.972789
pg_0212+148	33.796167	15.001317
fbs_0212+349	33.889042	35.189722
pg_0212+143	33.923292	14.488331
fbs_0212+334	33.934167	33.669806
hs_0213+2329	33.981292	23.720667
sdssj_021617.10-095513.0	34.07125	-9.920278
galex_j02163+2759	34.078958	27.983536
hs_0215+0852	34.468042	9.100364
pg_0215+183	34.564958	18.527494
pg_0216+032	34.828792	3.448114
pg_0216+246	34.935875	24.789994
he_0218-4447	35.101792	-44.557917
pg_0217+241	35.111417	24.324528
pg_0217+155	35.148042	15.735431
kuv_02177+3210	35.166292	32.39585
he_0218-3437	35.248917	-34.393108
kuv_02182+2729	35.265042	27.712089
pg_0219+241	35.640042	24.349592
pg_0220+132	35.910042	13.459728
he_0221-3250	35.992292	-32.609056
sdssj_022422.21+000313.5	36.092542	0.05375
galex_j022454.87+010938.81	36.228625	1.160781
pg_0221+217	36.005375	21.947233
hs_0222+2334	36.302042	23.805839
kuv_02226+2835	36.372333	28.805183
kuv_02226+3059	36.387042	31.216417
fbs_0223+365	36.526292	36.764333
kuv_02233+2815	36.553583	28.472142
fbs_0224+330	36.772917	33.261444
kuv_02246+2859	36.876542	29.207042
kuv_02256+2853	37.126292	29.113692
sdssj_022838.25+262236.3	37.159375	26.37675
pg_0226+151	37.206667	15.343019
kuv_02268+3351	37.461292	34.080058
kuv_02272+2822	37.541083	28.594444
kuv_02274+3615	37.604292	36.467206
kuv_02281+2730	37.757167	27.718272
fbs_0228+447	37.987958	44.956917
kuv_02290+3321	38.001042	33.576675
kuv_02293+2836	38.057417	28.825072
sdssj_023214.20-071637.4	38.059167	-7.277056
galex_j02328+4411	38.216167	44.190286
he_0230-4323	38.227792	-43.174389
kuv_02302+3502	38.313042	35.246217
kuv_02305+3028	38.360958	30.686653
pg_0231+051	38.422292	5.312203
he_0231-3441	38.501042	-34.465247
phl_1359	38.511375	-12.715803
kuv_02312+2852	38.538667	29.090231
galex_j02342+2342	38.554958	23.703167
kuv_02318+3213	38.703417	32.429656
pg_0232+095	38.799792	9.760478
hs_0232+3155	38.836542	32.149231
sdssj9-10_023532.60-063437.8	38.885833	-6.577167
fbs_0232+435	39.058667	43.740444
kuv_02335+3343	39.127042	33.930842
hs_0233+3037	39.200792	30.849281
sdssj_023652.54+254231.0	39.218917	25.708611
kuv_02340+3734	39.273292	37.777017
feige_26	40.018167	3.9285
kuv_02374+3735	40.136792	37.798264
phl_1434	40.266458	-19.003208
phl_1439	40.494958	-6.476503
lb_3275	40.625292	-63.278556
pg_0240+046	40.844583	4.843553
pg_0242+132	41.41175	13.432292
kuv_02432+3427	41.560292	34.662306
kuv_02445+3633	41.896042	36.764208
pg_0245+182	42.031167	18.437703
fbs_0245+443	42.082042	44.553194
cpd-56_464	42.590292	-56.214528
pb_9286	42.599667	-4.103369
fbs_0248+394	42.803875	39.62925
kuv_02487-0522	42.809167	-5.161681
galex_j02513-7234	42.838875	-72.575825
fbs_0248+444	42.861917	44.701111
kuv_02490-0535	42.877917	-5.379689
sdssj_025155.86+011217.8	42.98275	1.204944
kuv_02499-0315	43.099167	-3.049408
kuv_02501-0630	43.139125	-6.303019
kuv_02503-0537	43.200042	-5.418378
kuv_02505-0612	43.249625	-6.001792
sdssj_025300.23+325531.3	43.250958	32.925361
kuv_02505+0002	43.261042	0.240492
pb_6916	43.268917	0.23175
fbs_0250+394	43.347125	39.618806
cpd-71_172	43.377917	-71.375492
kuv_02510-0046	43.383458	0.562
pg_0250+189	43.453292	19.166708
kuv_02518+3230	43.72225	32.709008
sdssj_025459.59-002722.0	43.748292	0.456111
hs_0252+1025	43.889	10.623017
sdssj_025622.18+330944.7	44.092417	33.162417
ec_02542-3019	44.095833	-30.115556
kuv_02538-0009	44.096792	0.045681
kuv_02541-0303	44.157167	-2.853075
kuv_02545-0024	44.273167	0.197458
kuv_02552-0656	44.419167	-6.739644
kuv_02558+0236	44.610042	2.796867
pg_0255+029	44.644917	3.181292
fbs_0255+379	44.670542	38.160278
sdssj_025905.43+044538.1	44.772625	4.760583
kuv_02570-0126	44.897583	-1.235028
kuv_02571-0344	44.915208	-3.526481
he_0258-2158	45.074167	-21.775331
kuv_02580-0326	45.125875	-3.235933
pg_0258+184	45.303583	18.681667
kuv_02587-0252	45.315667	-2.670467
hs_0258+3003	45.366625	30.260253
sdssj_030155.43+375434.9	45.480958	37.909694
kuv_02594+0120	45.490042	1.533467
fbs_0258+395	45.519417	39.717194
sdssj_030211.57+371109.5	45.548208	37.185972
kuv_03011+0117	45.928417	1.482033
fbs_0300+439	46.061875	44.170417
kuv_03021+0052	46.168958	1.053358
galex_j03050-6546	46.256208	-65.776997
kuv_03028-0459	46.319167	-4.798106
sdssj_030607.95+382335.7	46.533125	38.39325
fbs_0303+415	46.702125	41.732
kuv_03043-0427	46.702542	-4.253997
sdssj_030729.74-004346.1	46.873917	0.729472
sdssj_030749.25+411401.6	46.955208	41.233778
pg_0305+152	46.976292	15.420733
kuv_03057-0542	47.046542	-5.515353
he_0306-0309	47.17	-2.967442
sdssj_030859.88+380104.2	47.2495	38.017833
pg_0306+141	47.289167	14.244192
he_0307-4554	47.358042	-45.725831
kuv_03070-0244	47.370167	-2.549931
galex_j03097-5623	47.449292	-56.396411
sdssj_031022.20+412219.4	47.5925	41.372056
sdssj_031208.21+400654.2	48.034208	40.115056
sdssj_031226.01+001018.2	48.108375	0.171722
sdssj_031234.62+412038.6	48.14425	41.344056
sdssj_031303.30-061600.5	48.26375	-6.266806
fbs_0310+425	48.375917	42.777111
pg_0310+149	48.404958	15.105981
sdssj_031339.21+042028.1	48.413375	4.341139
fbs_0311+365	48.549458	36.7175
sdssj_031415.85+394654.0	48.566042	39.781667
kpd_0311+4801	48.691417	48.201653
galex_j03154-5934	48.874792	-59.567958
sdssj_031552.70+411352.7	48.969583	41.231306
pg_0313+005	49.083792	0.706367
us_3802	49.112458	14.535278
sdssj_031708.43+402450.1	49.285125	40.413917
fbs_0314+372	49.405958	37.486944
pg_0314+146	49.408542	14.773808
pg_0314+103	49.425958	10.515353
pg_0314+180	49.443125	18.221683
he_0315-4244	49.446292	-42.561442
sdssj_031823.06+415521.7	49.596083	41.922694
kuv_03163+0031	49.725458	0.693081
sdssj_031858.28+002325.7	49.742833	0.390472
sdssj_031926.12+403833.7	49.858833	40.642694
us_3849	49.972042	16.667778
sdssj_032107.05+045150.7	50.279375	4.864083
pg_0319+054	50.411125	5.644633
galex_j032139.63+472718.83	50.415125	47.455231
sdssj_032140.70+050632.0	50.419583	5.108889
kpd_0319+4553	50.662292	46.076144
galex_j03230-2945	50.76725	-29.758464
he_0321-0918	50.941042	-9.137667
pg_0322+114	51.296667	11.669333
pg_0322+078	51.392208	7.998003
phl_1534	51.562417	-25.310556
galex_j03262-0659	51.5725	-6.995972
phl_1536	51.636917	-16.089203
galex_j03265-3103	51.642833	-31.061608
galex_j03271-6352	51.791625	-63.881397
fbs_0324+379	51.906917	38.136472
galex_j03285-8257	52.134667	-82.954383
uvex_j032855.25+503529.8	52.230208	50.591611
fb_29	52.273667	64.078389
phl_1548	52.280792	-11.705708
kuv_03295+0408	53.029833	4.310283
galex_j03322-0233	53.069708	-2.550489
sdssj_033358.21+002007.4	53.492542	0.335389
galex_j03341-0640	53.539625	-6.669406
aavso_0333-64	53.642542	-64.015667
sdssj_033739.75-062357.3	54.415625	-6.39925
kuv_03381-0136	55.153125	-1.436958
hs_0338+2946	55.406917	29.939681
lamost_j034208.81+090220.7	55.536705	9.039083
he_0340-3820	55.696042	-38.190667
lamost_j034252.43+045305.7	55.718458	4.884917
bps_cs22190-34	55.789792	-13.100106
galex_j03432-0915	55.817125	-9.256894
he_0341-2449	55.901417	-24.663056
sdssj_034401.35-001220.8	56.005625	0.205778
galex_j03449-1652	56.245208	-16.878383
he_0343-4748	56.289667	-47.648331
pg_0342+026	56.394042	2.798
kuv_03434+0106	56.486292	1.253467
sdssj_034638.36-054359.6	56.659833	-5.733222
sdssj_034822.29+113303.4	57.092875	11.550944
lb_1695	57.128042	-50.500997
kuv_03459+0037	57.130417	0.771319
galex_j03487+8202	57.19325	82.042925
galex_j03493+2713	57.345208	27.226531
hs_0349+0700	57.929417	7.157319
pg_0349+094	57.996417	9.640439
bps_cs22190-4	58.195292	-17.180581
hde_283048	58.307125	25.756067
sdssj_035327.61-045427.7	58.365042	-4.907694
hz_3	58.380417	10.751231
he_0351-3536	58.46325	-35.459806
hs_0352+1019	58.8095	10.470156
bps_cs22169-1	59.09725	-15.155444
galex_j03582-3609	59.561583	-36.160661
galex_j03582-4841	59.572167	-48.685136
hs_0357+0133	59.967417	1.702481
ec_03591-3232	60.272125	-32.546114
kuv_03591+0457	60.428417	5.920981
galex_j04035+2603	60.894583	26.066511
kpd_0402+4232	61.522167	42.688953
he_0405-3859	61.761875	-38.862806
he_0405-1719	61.86475	-17.187639
kuv_04066+1129	62.331	11.610331
tons_403	62.457042	-28.334328
he_0407-1956	62.546417	-19.814889
galex_j04111-0048	62.792208	0.813361
he_0410-4901	62.875667	-48.896667
kuv_04110+1434	63.456292	14.690575
lhs_24	63.8205	-7.665192
galex_j04153-7251	63.836958	-72.861214
galex_j04155-5421	63.875875	-54.366481
galex_j04158+0154	63.959208	1.905908
he_0415-2417	64.381167	-24.164081
sdssj_041830.74+151154.1	64.628083	15.198361
galex_j04200-5404	65.010042	-54.070417
galex_j04200-1727	65.01975	-17.452161
galex_j04205+0120	65.145208	1.345056
galex_j04207-2205	65.18375	-22.088739
he_0419-2538	65.517333	-25.516806
galex_j04226-5408	65.654875	-54.147292
galex_j04228-1321	65.719958	-13.353344
kpd_0422+5421	66.528625	54.471531
kuv_04233+1502	66.533292	15.141392
kuv_04237+1649	66.643833	16.924283
kuv_04262+0749	67.236625	7.927606
hz_11	67.389167	7.698094
galex_j04304-2752	67.613667	-27.872658
galex_j04311-0122	67.781583	-1.371894
kuv_04284+0836	67.784	8.702506
ec_04300-5341	67.79625	-53.590778
rwt_105	67.801417	42.986256
he_0429-2448	67.867833	-24.699108
galex_j04330-2451	68.266583	-24.855247
lb_1741	69.063417	-53.726219
hs_0430+7712	69.300917	77.302406
galex_j04384-4610	69.613	-46.181478
kuv_04369+1640	69.942792	16.764383
hz_15	70.163875	8.679275
galex_j04424-3206	70.607792	-32.100233
kuv_04402+1455	70.763792	15.006853
he_0442-1746	71.145292	-17.678528
sdssj_044441.23-052737.7	71.171792	-5.460472
kuv_04421+1416	71.237042	14.364028
he_0444-4945	71.558667	-49.669667
hs_0444+0458	71.827542	5.059678
kuv_04456+1502	72.124042	15.127756
hs_0446+1344	72.284167	13.833819
he_0447-3654	72.315042	-36.824639
hz_1	72.556292	17.701717
kuv_04482+1727	72.774	17.530225
hs_0445+7503	72.939292	75.145931
galex_j04522-0916	73.055083	-9.276122
he_0452-3654	73.469417	-36.820889
hs_0447+7545	73.599667	75.845756
rat_j0455+1305	73.813417	13.091611
galex_j04557-2034	73.946708	-20.571572
galex_j04593-0228	74.834542	-2.468439
kuv_04571+1620	74.9965	16.406081
hs_0457+0907	75.07875	9.201278
galex_j05009-2941	75.226792	-29.689161
he_0500-3518	75.631917	-35.238719
galex_j05025-1804	75.631917	-18.067564
galex_j05025-3514	75.632125	-35.238147
kuv_05008+1218	75.915917	17.516783
kuv_05020+1216	76.207292	12.332817
he_0504-2041	76.665292	-20.627331
he_0505-3833	76.745167	-38.487639
galex_j05073-2802	76.834833	-28.040342
galex_j05075+0348	76.898875	3.80395
he_0505-2228	76.94775	-22.407667
kuv_05053+1628	77.053625	16.537958
kuv_05072+1249	77.511542	12.879694
rwt_114	77.963708	41.691428
he_0510-4023	78.075792	-40.32625
galex_j05138-1944	78.450958	-19.738314
kuv_05109+1739	78.457167	17.700942
uvo_0512-08	78.683208	-8.801608
he_0513-2354	78.813708	-23.852639
galex_j05161-6057	79.045125	-60.959894
galex_j05179-3047	79.485875	-30.796822
he_0516-2311	79.529042	-23.145889
sdssj_051927.80+620831.7	79.865833	62.142139
kuv_05174+2716	80.130167	27.310475
galex_j05207-6129	80.183292	-61.497275
ec_05217-3914	80.856167	-39.198417
he_0523-1831	81.380458	-18.485719
sdssj_052544.93+630726.0	81.437208	63.123889
kuv_05234+2655	81.617792	26.960639
galex_j05290-5633	82.254833	-56.552881
kuv_05270+2733	82.530125	27.584756
lb_3459	82.917667	-69.884092
sdssj_053205.85+631317.2	83.024375	63.221444
sdssj_053303.89+001459.9	83.266208	0.249972
he_0532-4503	83.41875	-45.026469
kuv_05306+2303	83.420417	23.090667
galex_j05369+3955	84.234625	39.921497
galex_j05396-2833	84.913042	-28.558239
he_0539-4246	85.277833	-42.758858
sdssj_054217.27+620350.5	85.571958	62.064028
sdssj_054516.42+822002.0	86.318417	82.333889
cpd-64_481	86.997083	-64.384189
galex_j05487-5817	87.189	-58.289797
kpd_0549+1642	88.129125	16.714758
kpd_0549+1948	88.167167	19.820567
kpd_0550+1922	88.301792	19.397378
hs_0546+8009	88.861667	80.176689
kpd_0552+1903	88.918292	19.073956
galex_j05557+6408	88.925708	64.136164
kpd_0553+1755	89.009542	17.937103
galex_j05580-2927	89.518875	-29.452344
sdssj_055808.88+822218.6	89.537	82.371833
galex_j05592-2049	89.808458	-20.832889
sdssj_055950.31+635807.7	89.959625	63.968806
galex_j06025-8327	90.644	-83.450258
hs_0600+6602	91.357875	66.038169
galex_j06062-2021	91.555583	-20.352019
sdssj_060715.72+643007.6	91.8155	64.502111
galex_j06076-1951	91.91975	-19.857908
galex_j06126-2712	93.156458	-27.215025
galex_j06134+3420	93.355917	34.348567
galex_j06153+6242	93.843125	62.714578
sdssj_061533.24+830110.5	93.8885	83.019583
lsv+22_38	94.055542	22.763569
fbs_0613+431	94.180208	43.165083
rl_54	94.678417	21.59315
kuv_06158+2823	94.743042	28.368819
galex_j06196+3430	94.907542	34.508456
galex_j06206-5705	95.160625	-57.093867
kuv_06215+2721	96.148167	27.316322
fbs_0624+428	96.968833	42.779278
galex_j06284-1844	97.10675	-18.748144
galex_j06291-8450	97.282167	-84.847844
kpd_0629-0016	97.974208	0.320206
kuv_06290+3235	98.062708	32.547131
galex_j06343-4822	98.597375	-48.368714
galex_j06351-6502	98.783083	-65.035739
fbs_0632+663	99.279708	66.214167
galex_j06374-3409	99.369375	-34.156458
galex_j06375+6302	99.387417	63.041306
fbs_0634+442	99.644	44.190611
galex_j063952.00+515658.00	99.966667	51.949444
fbs_0638+428	100.452792	42.805861
sdssj_064229.22+370413.2	100.62175	37.070333
fbs_0639+391	100.676208	39.140111
kpd_0640+1412	100.882875	14.157444
galex_j06437+3201	100.948917	32.029456
galex_j06448-6024	101.205375	-60.410214
fbs_0642+436	101.572042	43.611056
galex_j06463+2920	101.57625	29.337058
fbs_0642+444	101.607125	44.356333
galex_j06467-7210	101.682958	-72.176803
hd_49798	102.019542	-44.316247
sdssj_064809.54+380850.1	102.03975	38.14725
fbs_0646+386	102.317042	38.571861
sdssj_065044.30+383133.7	102.684583	38.526028
sdssj_065057.12+272335.4	102.738	27.393167
sdssj_065251.84+290023.3	103.216	29.006472
galex_j06532-6659	103.304208	-66.997406
galex_j06533-7238	103.336417	-72.638994
galex_j06564-5324	104.124208	-53.407675
